Date,GBP_USD
10/14/2021,1.366923
10/15/2021,1.366886
10/18/2021,1.376159
10/19/2021,1.373645
10/20/2021,1.37932
10/21/2021,1.3823
10/22/2021,1.37912
10/25/2021,1.376273
10/26/2021,1.376444
10/27/2021,1.376614
10/28/2021,1.373287
10/29/2021,1.380072
11/1/2021,1.368326
11/2/2021,1.365542
11/3/2021,1.361739
11/4/2021,1.369488
11/5/2021,1.35086
11/8/2021,1.349127
11/9/2021,1.356451
11/10/2021,1.356
11/11/2021,1.341274
11/12/2021,1.336648
11/15/2021,1.341706
11/16/2021,1.340842
11/17/2021,1.342462
11/18/2021,1.349164
11/19/2021,1.349965
11/22/2021,1.343454
11/23/2021,1.339764
11/24/2021,1.337596
11/25/2021,1.333067
11/26/2021,1.331416
11/29/2021,1.334098
11/30/2021,1.331505
12/1/2021,1.329593
12/2/2021,1.328
12/3/2021,1.329999
12/6/2021,1.323732
12/7/2021,1.326436
12/8/2021,1.324609
12/9/2021,1.321004
12/10/2021,1.322401
12/13/2021,1.325715
12/14/2021,1.321353
12/15/2021,1.323051
12/16/2021,1.326313
12/17/2021,1.332374
12/20/2021,1.322944
12/21/2021,1.321
12/22/2021,1.326964
12/23/2021,1.335203
12/24/2021,1.340662
12/27/2021,1.34043
12/28/2021,1.344267
12/29/2021,1.343328
12/30/2021,1.349879
12/31/2021,1.349837
1/3/2022,1.352228
1/4/2022,1.348327
1/5/2022,1.353143
1/6/2022,1.355565
1/7/2022,1.353363
1/10/2022,1.359231
1/11/2022,1.358031
1/12/2022,1.363327
1/13/2022,1.370999
1/14/2022,1.371366
1/17/2022,1.367353
1/18/2022,1.3648
1/19/2022,1.360026
1/20/2022,1.360859
1/21/2022,1.359767
1/24/2022,1.355583
1/25/2022,1.348927
1/26/2022,1.351078
1/27/2022,1.346801
1/28/2022,1.338832
1/31/2022,1.340339
2/1/2022,1.344538
2/2/2022,1.352539
2/3/2022,1.356502
2/4/2022,1.359841
2/7/2022,1.353345
2/8/2022,1.353781
2/9/2022,1.354757
2/10/2022,1.353327
2/11/2022,1.355179
2/14/2022,1.356963
2/15/2022,1.35329
2/16/2022,1.354115
2/17/2022,1.358493
2/18/2022,1.361878
2/21/2022,1.359342
2/22/2022,1.359601
2/23/2022,1.358936
2/24/2022,1.354573
2/25/2022,1.337327
2/28/2022,1.337327
3/1/2022,1.342282
3/2/2022,1.333511
3/3/2022,1.339692
3/4/2022,1.335096
3/7/2022,1.321248
3/8/2022,1.31123
3/9/2022,1.309929
3/10/2022,1.318565
3/11/2022,1.310324
3/14/2022,1.30503
3/15/2022,1.301185
3/16/2022,1.304649
3/17/2022,1.314112
3/18/2022,1.316041
3/21/2022,1.316084
3/22/2022,1.316829
3/23/2022,1.326647
3/24/2022,1.320603
3/25/2022,1.319575
3/28/2022,1.317627
3/29/2022,1.310358
3/30/2022,1.30938
3/31/2022,1.313888
4/1/2022,1.3147
4/4/2022,1.310376
4/5/2022,1.311458
4/6/2022,1.307737
4/7/2022,1.307207
4/8/2022,1.306933
4/11/2022,1.30322
4/12/2022,1.302423
4/13/2022,1.300255
4/14/2022,1.312026
4/15/2022,1.307002
4/18/2022,1.305756
4/19/2022,1.300982
4/20/2022,1.301372
4/21/2022,1.306882
4/22/2022,1.302626
4/25/2022,1.283088
4/26/2022,1.273999
4/27/2022,1.2584
4/28/2022,1.254186
4/29/2022,1.246385
5/2/2022,1.257387
5/3/2022,1.249828
5/4/2022,1.250041
5/5/2022,1.261814
5/6/2022,1.236415
5/9/2022,1.232666
5/10/2022,1.233882
5/11/2022,1.230921
5/12/2022,1.223421
5/13/2022,1.220614
5/16/2022,1.225851
5/17/2022,1.232483
5/18/2022,1.248439
5/19/2022,1.234583
5/20/2022,1.246215
5/23/2022,1.250406
5/24/2022,1.256755
5/25/2022,1.254296
5/26/2022,1.25861
5/27/2022,1.261734
5/30/2022,1.262834
5/31/2022,1.264702
6/1/2022,1.260891
6/2/2022,1.248315
6/3/2022,1.257925
6/6/2022,1.24923
6/7/2022,1.252348
6/8/2022,1.258732
6/9/2022,1.254029
6/10/2022,1.249297
6/13/2022,1.227491
6/14/2022,1.214477
6/15/2022,1.201259
6/16/2022,1.217434
6/17/2022,1.235483
6/20/2022,1.222823
6/21/2022,1.225175
6/22/2022,1.226663
6/23/2022,1.225085
6/24/2022,1.226076
6/27/2022,1.228245
6/28/2022,1.226738
6/29/2022,1.218977
6/30/2022,1.21318
7/1/2022,1.216086
7/4/2022,1.210273
7/5/2022,1.211446
7/6/2022,1.194914
7/7/2022,1.192321
7/8/2022,1.202805
7/11/2022,1.201663
7/12/2022,1.190094
7/13/2022,1.187775
7/14/2022,1.18638
7/15/2022,1.183964
7/18/2022,1.188834
7/19/2022,1.194829
7/20/2022,1.200351
7/21/2022,1.197175
7/22/2022,1.199616
7/25/2022,1.198696
7/26/2022,1.205516
7/27/2022,1.203688
7/28/2022,1.216308
7/29/2022,1.217345
8/1/2022,1.216737
8/2/2022,1.225415
8/3/2022,1.2143
8/4/2022,1.213828
8/5/2022,1.21585
8/8/2022,1.205953
8/9/2022,1.208474
8/10/2022,1.207423
8/11/2022,1.2213
8/12/2022,1.219616
8/15/2022,1.212797
8/16/2022,1.205691
8/17/2022,1.209819
8/18/2022,1.204515
8/19/2022,1.193275
8/22/2022,1.18181
8/23/2022,1.176651
8/24/2022,1.183278
8/25/2022,1.179176
8/26/2022,1.182401
8/29/2022,1.169454
8/30/2022,1.172251
8/31/2022,1.165977
9/1/2022,1.159851
9/2/2022,1.154894
9/5/2022,1.14746
9/6/2022,1.156644
9/7/2022,1.151185
9/8/2022,1.151981
9/9/2022,1.15216
9/12/2022,1.16194
9/13/2022,1.168975
9/14/2022,1.150616
9/15/2022,1.154494
9/16/2022,1.145265
9/19/2022,1.143314
9/20/2022,1.144322
9/21/2022,1.138058
9/22/2022,1.125594
9/23/2022,1.126418
9/26/2022,1.079739
9/27/2022,1.077284
9/28/2022,1.072754
9/29/2022,1.0836
9/30/2022,1.116944
10/3/2022,1.114057
10/4/2022,1.133414
10/5/2022,1.145134
10/6/2022,1.135538
10/7/2022,1.116208
10/10/2022,1.107273
10/11/2022,1.107641
10/12/2022,1.09678
10/13/2022,1.110556
10/14/2022,1.130391
10/17/2022,1.124417
10/18/2022,1.135396
10/19/2022,1.13443
10/20/2022,1.121101
10/21/2022,1.122146
10/24/2022,1.134469
10/25/2022,1.130774
10/26/2022,1.146224
10/27/2022,1.163819
10/28/2022,1.156604
10/31/2022,1.159595
11/1/2022,1.146815
11/2/2022,1.14895
11/3/2022,1.138433
11/4/2022,1.117119
11/7/2022,1.133157
11/8/2022,1.151795
11/9/2022,1.155268
11/10/2022,1.136816
11/11/2022,1.169563
11/14/2022,1.179913
11/15/2022,1.17525
11/16/2022,1.188044
11/17/2022,1.191526
11/18/2022,1.186015
11/21/2022,1.188637
11/22/2022,1.18276
11/23/2022,1.189457
11/24/2022,1.20735
11/25/2022,1.211343
11/28/2022,1.205473
11/29/2022,1.196029
11/30/2022,1.194686
12/1/2022,1.20775
12/2/2022,1.225926
12/5/2022,1.229725
12/6/2022,1.219245
12/7/2022,1.213301
12/8/2022,1.224455
